Name,Images of Name,True Positives,Percent TP,False Negatives,Percent FN,False positives,Total faces,Percent FP
Phil_McGraw,1,1,100.0,0,0.0,6253,6688,93.49581339712918
Enos_Slaughter,1,1,100.0,0,0.0,3096,6688,46.291866028708135
Ernie_Eves,2,2,100.0,0,0.0,6536,6688,97.72727272727273
Andres_DAlessandro,1,1,100.0,0,0.0,6604,6688,98.74401913875599
Mike_Szymanczyk,1,1,100.0,0,0.0,6556,6688,98.02631578947368
Lim_Dong-won,2,2,100.0,0,0.0,6611,6688,98.84868421052632
Michael_Powell,5,5,100.0,0,0.0,6526,6688,97.57775119617224
Pauley_Perrette,1,1,100.0,0,0.0,6582,6688,98.41507177033493
Julie_Andrews,1,1,100.0,0,0.0,6344,6688,94.85645933014354
Ismail_Khan,1,1,100.0,0,0.0,6546,6688,97.87679425837321
Tom_McClintock,1,1,100.0,0,0.0,6140,6688,91.80622009569377
Jim_Zorn,1,1,100.0,0,0.0,6357,6688,95.05083732057416
Eric_Idle,1,1,100.0,0,0.0,6164,6688,92.16507177033493
Marissa_Jaret_Winokur,2,2,100.0,0,0.0,6499,6688,97.17404306220095
Julie_Infante,1,1,100.0,0,0.0,6615,6688,98.90849282296651
Matt_Roney,1,1,100.0,0,0.0,6557,6688,98.04126794258373
Floyd_Mayweather,1,1,100.0,0,0.0,6600,6688,98.6842105263158
Kim_Gandy,1,1,100.0,0,0.0,6442,6688,96.32177033492823
Dariusz_Michalczewski,1,1,100.0,0,0.0,6568,6688,98.20574162679426
Nathalie_Dechy,1,1,100.0,0,0.0,6612,6688,98.86363636363636
Aleksander_Voloshin,1,1,100.0,0,0.0,4677,6688,69.93122009569377
Micah_Knorr,1,1,100.0,0,0.0,6528,6688,97.60765550239235
Vladimiro_Montesinos,3,3,100.0,0,0.0,6042,6688,90.3409090909091
Patti_Lank,1,1,100.0,0,0.0,6586,6688,98.47488038277513
Al_Sharpton,7,7,100.0,0,0.0,6557,6688,98.04126794258373
Meghann_Shaughnessy,2,0,0.0,2,100.0,549,6688,8.208732057416269
Deb_Santos,1,1,100.0,0,0.0,6614,6688,98.89354066985646
Ken_Wharfe,1,1,100.0,0,0.0,6550,6688,97.9366028708134
Nadine_Vinzens,2,2,100.0,0,0.0,6473,6688,96.78528708133972
Tina_Pisnik,1,1,100.0,0,0.0,6172,6688,92.2846889952153
Kimberly_Stewart,1,1,100.0,0,0.0,6384,6688,95.45454545454545
Peter_Gilmour,1,1,100.0,0,0.0,6551,6688,97.95155502392345
Dionne_Warwick,1,1,100.0,0,0.0,6597,6688,98.63935406698565
Gerardo_Gambala,2,2,100.0,0,0.0,6560,6688,98.08612440191388
Fernando_Velardez,1,1,100.0,0,0.0,6585,6688,98.45992822966507
Carin_Koch,1,0,0.0,1,100.0,88,6688,1.3157894736842106
Jose_Vicente_Rangel,1,1,100.0,0,0.0,6596,6688,98.6244019138756
Jose_Mourinho,2,2,100.0,0,0.0,6618,6688,98.95334928229666
Michel_Kratochvil,1,1,100.0,0,0.0,6569,6688,98.22069377990431
Kweisi_Mfume,1,1,100.0,0,0.0,6264,6688,93.66028708133972
Mike_Babcock,2,2,100.0,0,0.0,6519,6688,97.47308612440192
Jorge_Rodolfo_Canicoba_Corral,2,2,100.0,0,0.0,3616,6688,54.066985645933016
Nizar_Trabelsi,1,1,100.0,0,0.0,6420,6688,95.99282296650718
Mary_Steenburgen,3,3,100.0,0,0.0,6548,6688,97.9066985645933
Wang_Nan,1,1,100.0,0,0.0,6526,6688,97.57775119617224
Sonia_Lopez,1,1,100.0,0,0.0,6459,6688,96.57595693779905
Haydar_Aliyev,1,1,100.0,0,0.0,6308,6688,94.31818181818181
Mark_Gangloff,1,1,100.0,0,0.0,2561,6688,38.29246411483253
Gene_Sauers,1,1,100.0,0,0.0,6555,6688,98.01136363636364
Kirsten_Gilham,1,1,100.0,0,0.0,6598,6688,98.65430622009569
Jimmy_Gobble,1,1,100.0,0,0.0,6420,6688,95.99282296650718
Muwafak_al-Ani,1,1,100.0,0,0.0,6630,6688,99.13277511961722
Emma_Watson,5,5,100.0,0,0.0,6618,6688,98.95334928229666
Eric_Daze,1,1,100.0,0,0.0,6555,6688,98.01136363636364
Calista_Flockhart,6,6,100.0,0,0.0,6241,6688,93.31638755980862
Scott_Wallach,1,1,100.0,0,0.0,5810,6688,86.872009569378
Ernest_Hollings,1,1,100.0,0,0.0,6565,6688,98.16088516746412
Larry_Greene,1,1,100.0,0,0.0,6463,6688,96.63576555023923
Carina_Lau_Ka-ling,1,1,100.0,0,0.0,6628,6688,99.10287081339713
Brandon_Jones,1,1,100.0,0,0.0,6403,6688,95.73863636363636
Bill_Maher,1,1,100.0,0,0.0,5807,6688,86.82715311004785
