Name,Images of Name,True Positives,Percent TP,False Negatives,Percent FN,False positives,Total faces,Percent FP
Infanta_Cristina,1,0,0.0,1,100.0,2166,6688,32.4
Ivo_Dubs,1,0,0.0,1,100.0,2254,6688,33.7
Nobuyuki_Idei,1,0,0.0,1,100.0,150,6688,2.2
Rudolf_Schuster,1,1,100.0,0,0.0,1607,6688,24.0
Michael_Smith_Foster,1,0,0.0,1,100.0,2032,6688,30.4
Bridgette_Wilson-Sampras,3,1,33.3,2,66.7,1235,6688,18.5
Mike_Smith,1,0,0.0,1,100.0,1160,6688,17.3
Dick_Vermeil,2,0,0.0,2,100.0,2023,6688,30.2
Chen_Liang_Yu,2,1,50.0,1,50.0,1250,6688,18.7
Timbul_Silaen,1,0,0.0,1,100.0,2071,6688,31.0
Bob_Iger,1,1,100.0,0,0.0,1550,6688,23.2
Kenny_Brack,1,0,0.0,1,100.0,1110,6688,16.6
Tom_Reilly,3,0,0.0,3,100.0,1584,6688,23.7
Eugene_Teslovic,1,0,0.0,1,100.0,278,6688,4.2
Billy_Boyd,1,0,0.0,1,100.0,1723,6688,25.8
Matthew_During,1,0,0.0,1,100.0,1549,6688,23.2
Heather_Chinnock,1,0,0.0,1,100.0,1954,6688,29.2
Ernie_Stewart,1,0,0.0,1,100.0,539,6688,8.1
Carlos_Barra,1,0,0.0,1,100.0,2346,6688,35.1
Tom_Lantos,1,0,0.0,1,100.0,1030,6688,15.4
Joan_Jett,1,0,0.0,1,100.0,38,6688,0.6
Tim_Floyd,2,1,50.0,1,50.0,1439,6688,21.5
Billy_Crawford,1,0,0.0,1,100.0,706,6688,10.6
Martie_Maguire,1,0,0.0,1,100.0,1704,6688,25.5
Maria_Shriver,8,1,12.5,7,87.5,1142,6688,17.1
Michael_Piuze,1,0,0.0,1,100.0,1192,6688,17.8
Juliette_Lewis,1,0,0.0,1,100.0,1889,6688,28.2
Nancy_Reagan,2,2,100.0,0,0.0,2518,6688,37.6
Tom_Cruise,10,5,50.0,5,50.0,2316,6688,34.6
Tomoko_Hagiwara,2,0,0.0,2,100.0,235,6688,3.5
Carla_Del_Ponte,3,1,33.3,2,66.7,968,6688,14.5
Mary_McCarty,1,1,100.0,0,0.0,1572,6688,23.5
Gerard_Butler,1,1,100.0,0,0.0,2082,6688,31.1
Mark_Broxmeyer,1,0,0.0,1,100.0,2450,6688,36.6
Oracene_Williams,1,0,0.0,1,100.0,44,6688,0.7
George_Papandreou,4,0,0.0,4,100.0,1127,6688,16.9
Mark_Kelly,1,1,100.0,0,0.0,1115,6688,16.7
Ulrich_Kueperkoch,1,1,100.0,0,0.0,2246,6688,33.6
Mikhail_Wehbe,4,3,75.0,1,25.0,1624,6688,24.3
Melina_Kanakaredes,1,0,0.0,1,100.0,850,6688,12.7
Bryan_Murray,1,0,0.0,1,100.0,1774,6688,26.5
Simon_Yam,1,0,0.0,1,100.0,68,6688,1.0
Mark_Hurlbert,5,1,20.0,4,80.0,1536,6688,23.0
Jonathan_Mostow,2,1,50.0,1,50.0,2206,6688,33.0
Martin_McGuinness,4,1,25.0,3,75.0,1358,6688,20.3
Nathan_Smith,1,0,0.0,1,100.0,0,6688,0.0
Laura_Bozzo,1,0,0.0,1,100.0,1712,6688,25.6
Jim_Taylor,1,0,0.0,1,100.0,1763,6688,26.4
Will_Self,1,0,0.0,1,100.0,888,6688,13.3
Denise_Johnson,2,0,0.0,2,100.0,822,6688,12.3
Val_Ackerman,1,1,100.0,0,0.0,1947,6688,29.1
Pete_Sampras,22,6,27.3,16,72.7,2115,6688,31.6
Gene_Hackman,1,0,0.0,1,100.0,1706,6688,25.5
Eva_Dimas,2,1,50.0,1,50.0,2243,6688,33.5
Mark_Everson,1,1,100.0,0,0.0,1086,6688,16.2
Brandon_Knight,1,1,100.0,0,0.0,1634,6688,24.4
Bill_Parcells,2,1,50.0,1,50.0,2040,6688,30.5
Joy_Bryant,1,1,100.0,0,0.0,1866,6688,27.9
Carlos_Manuel_Pruneda,3,1,33.3,2,66.7,1433,6688,21.4
Harold_Brown,1,0,0.0,1,100.0,1987,6688,29.7
Alain_Cervantes,1,0,0.0,1,100.0,2290,6688,34.2
Imad_Moustapha,2,0,0.0,2,100.0,1070,6688,16.0
Sergei_Yastrzhembsky,1,0,0.0,1,100.0,1208,6688,18.1
Nastassia_Kinski,2,1,50.0,1,50.0,1229,6688,18.4
Martin_McCauley,2,1,50.0,1,50.0,1210,6688,18.1
Bob_Goldman,1,0,0.0,1,100.0,1775,6688,26.5
Ana_Sebastiao,1,0,0.0,1,100.0,886,6688,13.2
Erick_Barkley,1,1,100.0,0,0.0,1956,6688,29.2
Niall_Connolly,1,0,0.0,1,100.0,774,6688,11.6
Ernie_Fletcher,2,0,0.0,2,100.0,1498,6688,22.4
Mike_Montgomery,2,1,50.0,1,50.0,1905,6688,28.5
Melissa_Etheridge,2,1,50.0,1,50.0,2342,6688,35.0
David_Hyde_Pierce,4,2,50.0,2,50.0,1650,6688,24.7
Sean_Hayes,2,2,100.0,0,0.0,1245,6688,18.6
Bo_Ryan,2,1,50.0,1,50.0,973,6688,14.5
Tung_Chee-hwa,8,1,12.5,7,87.5,1557,6688,23.3
Dita_Von_Tesse,1,1,100.0,0,0.0,1236,6688,18.5
Michael_Moore,3,1,33.3,2,66.7,2069,6688,30.9
Lena_Katina,1,1,100.0,0,0.0,1363,6688,20.4
Perry_Gibbs,1,0,0.0,1,100.0,1880,6688,28.1
Michael_Arif,1,1,100.0,0,0.0,1491,6688,22.3
Michael_Bolton,1,0,0.0,1,100.0,1604,6688,24.0
Carlos_Menem,21,6,28.6,15,71.4,1553,6688,23.2
Michael_Hoffa,1,1,100.0,0,0.0,1919,6688,28.7
Sheldon_Silver,1,0,0.0,1,100.0,595,6688,8.9
Brett_Perry,1,0,0.0,1,100.0,257,6688,3.8
Wim_Duisenberg,1,0,0.0,1,100.0,1941,6688,29.0
Kristanna_Loken,5,1,20.0,4,80.0,1532,6688,22.9
Mike_Weir,10,6,60.0,4,40.0,1443,6688,21.6
David_McCallum,1,1,100.0,0,0.0,1977,6688,29.6
Thabo_Mbeki,4,1,25.0,3,75.0,614,6688,9.2
Mukhtar_Alytnbayev,1,1,100.0,0,0.0,2131,6688,31.9
Juan_Carlos_Ferrero,28,11,39.3,17,60.7,2181,6688,32.6
Mary_Lou_Retton,1,0,0.0,1,100.0,1954,6688,29.2
Blythe_Hartley,2,0,0.0,2,100.0,1233,6688,18.4
Joschka_Fischer,19,3,15.8,16,84.2,1206,6688,18.0
Will_Ferrell,1,0,0.0,1,100.0,73,6688,1.1
Paula_Zahn,2,1,50.0,1,50.0,1926,6688,28.8
George_Ryan,4,1,25.0,3,75.0,597,6688,8.9
William_Bulger,4,2,50.0,2,50.0,1583,6688,23.7
Joseph_Nacchio,1,0,0.0,1,100.0,1526,6688,22.8
Jakob_Kellenberger,1,0,0.0,1,100.0,2423,6688,36.2
George_Foreman,2,0,0.0,2,100.0,423,6688,6.3
Evan_Rachel_Wood,3,1,33.3,2,66.7,2456,6688,36.7
Pete_Gillen,1,1,100.0,0,0.0,2030,6688,30.4
Tyron_Garner,2,0,0.0,2,100.0,2720,6688,40.7
Mariah_Carey,7,0,0.0,7,100.0,12,6688,0.2
Bob_Hope,7,1,14.3,6,85.7,541,6688,8.1
John_Wolf,2,1,50.0,1,50.0,2287,6688,34.2
Ana_Palacio,8,4,50.0,4,50.0,1784,6688,26.7
BJ_Habibie,1,1,100.0,0,0.0,1008,6688,15.1
Veronica_Lake,1,0,0.0,1,100.0,56,6688,0.8
Ambrose_Lee,1,1,100.0,0,0.0,1859,6688,27.8
Chin-Hui_Tsao,1,0,0.0,1,100.0,2231,6688,33.4
Alberto_Fujimori,2,0,0.0,2,100.0,2160,6688,32.3
Marianne_Stanley,1,0,0.0,1,100.0,809,6688,12.1
Carl_Reiner,2,1,50.0,1,50.0,2115,6688,31.6
Junichiro_Koizumi,60,3,5.0,57,95.0,383,6688,5.7
Calvin_Harrison,1,0,0.0,1,100.0,1882,6688,28.1
Martha_Lucia_Ramirez,4,2,50.0,2,50.0,1995,6688,29.8
Tom_Miller,1,1,100.0,0,0.0,1505,6688,22.5
Josh_Childress,1,0,0.0,1,100.0,1142,6688,17.1
Peter_Schultz,1,0,0.0,1,100.0,1580,6688,23.6
Aaron_Patterson,1,0,0.0,1,100.0,869,6688,13.0
Jose_Jose,1,0,0.0,1,100.0,815,6688,12.2
Koichiro_Matsuura,1,1,100.0,0,0.0,1051,6688,15.7
Monte_Kiffin,1,0,0.0,1,100.0,990,6688,14.8
Mark_Foley,1,0,0.0,1,100.0,215,6688,3.2
Amy_Cotton,1,0,0.0,1,100.0,2098,6688,31.4
Kirk_Doerger,1,0,0.0,1,100.0,2042,6688,30.5
Isabella_Rossellini,3,0,0.0,3,100.0,2060,6688,30.8
Thomas_Rupprath,3,2,66.7,1,33.3,2039,6688,30.5
Torri_Edwards,2,0,0.0,2,100.0,1569,6688,23.5
Norodom_Sihanouk,3,0,0.0,3,100.0,1661,6688,24.8
Enrique_Bolanos,5,2,40.0,3,60.0,1563,6688,23.4
Jules_Asner,1,0,0.0,1,100.0,388,6688,5.8
Nicklas_Lidstrom,1,1,100.0,0,0.0,2292,6688,34.3
Hank_Bass,1,0,0.0,1,100.0,1912,6688,28.6
Kevin_Borseth,1,1,100.0,0,0.0,1479,6688,22.1
Nicole,1,0,0.0,1,100.0,801,6688,12.0
Nawabzada_Nasrullah_Khan,1,1,100.0,0,0.0,1855,6688,27.7
Sandra_Ceccarelli,1,1,100.0,0,0.0,2302,6688,34.4
Tomomi_Morita,1,0,0.0,1,100.0,2072,6688,31.0
Hamza_Atiya_Muhsen,1,1,100.0,0,0.0,1773,6688,26.5
Vanessa_Redgrave,5,2,40.0,3,60.0,1688,6688,25.2
Billy_Beane,1,0,0.0,1,100.0,1978,6688,29.6
Ruano_Pascual,1,1,100.0,0,0.0,1973,6688,29.5
Alex_Penelas,2,1,50.0,1,50.0,1793,6688,26.8
Kyle_McLaren,1,0,0.0,1,100.0,1259,6688,18.8
Viktor_Yushchenko,1,0,0.0,1,100.0,2217,6688,33.1
Winona_Ryder,24,6,25.0,18,75.0,2203,6688,32.9
Bill_Lerach,1,1,100.0,0,0.0,2241,6688,33.5
Geovani_Lapentti,1,0,0.0,1,100.0,564,6688,8.4
Nathirah_Hussein,1,0,0.0,1,100.0,220,6688,3.3
Phil_Morris,1,0,0.0,1,100.0,2036,6688,30.4
Brian_Pavlich,1,0,0.0,1,100.0,2205,6688,33.0
Heather_Whitestone_McCallum,1,0,0.0,1,100.0,2086,6688,31.2
Odilia_Collazo,1,0,0.0,1,100.0,2239,6688,33.5
Naji_Sabri,7,1,14.3,6,85.7,550,6688,8.2
Anders_Fogh_Rasmussen,4,1,25.0,3,75.0,1518,6688,22.7
Charles_Schumer,2,0,0.0,2,100.0,541,6688,8.1
Amanda_Marsh,1,0,0.0,1,100.0,2331,6688,34.9
Dion_Glover,1,0,0.0,1,100.0,727,6688,10.9
Jose_Dirceu,2,1,50.0,1,50.0,1147,6688,17.2
Dennis_Oswald,1,0,0.0,1,100.0,2224,6688,33.3
Alex_Ferguson,1,0,0.0,1,100.0,2065,6688,30.9
Tommy_Franks,16,2,12.5,14,87.5,1085,6688,16.2
Joseph_Hoy,1,1,100.0,0,0.0,1914,6688,28.6
Mike_Sweeney,1,0,0.0,1,100.0,1687,6688,25.2
Martin_Boryczewski,1,0,0.0,1,100.0,19,6688,0.3
Ali_Hammoud,1,1,100.0,0,0.0,2544,6688,38.0
Mark_Wahlberg,4,0,0.0,4,100.0,341,6688,5.1
Nicolas_Eyzaguirre,1,0,0.0,1,100.0,1973,6688,29.5
Diana_Munz,3,2,66.7,1,33.3,2092,6688,31.3
Tim_Pawlenty,1,0,0.0,1,100.0,2201,6688,32.9
Kristy_Curry,1,1,100.0,0,0.0,1622,6688,24.3
Vytas_Danelius,1,0,0.0,1,100.0,1960,6688,29.3
Timothy_Goebel,1,0,0.0,1,100.0,2442,6688,36.5
Morris_Watts,1,0,0.0,1,100.0,231,6688,3.5
Irwan_Fadzi_Idris,1,0,0.0,1,100.0,159,6688,2.4
Julien_Boutter,1,0,0.0,1,100.0,364,6688,5.4
David_Heyman,2,1,50.0,1,50.0,1836,6688,27.5
Meirion_Evans,1,0,0.0,1,100.0,1017,6688,15.2
Michael_Diekmann,1,0,0.0,1,100.0,1798,6688,26.9
Juan_Jose_Lucas,1,1,100.0,0,0.0,1250,6688,18.7
Mohamed_ElBaradei,8,3,37.5,5,62.5,1930,6688,28.9
Jim_Wessling,1,1,100.0,0,0.0,1238,6688,18.5
Joan_Collins,1,1,100.0,0,0.0,1957,6688,29.3
Charles_Lebois,1,1,100.0,0,0.0,2018,6688,30.2
Jackie_Chan,13,7,53.8,6,46.2,2326,6688,34.8
Andrew_Caldecott,1,1,100.0,0,0.0,1045,6688,15.6
Brian_Van_Dusen,1,0,0.0,1,100.0,616,6688,9.2
Wu_Yi,3,1,33.3,2,66.7,2034,6688,30.4
Jon_Gruden,7,3,42.9,4,57.1,1609,6688,24.1
Warren_Granados,1,1,100.0,0,0.0,1857,6688,27.8
Cabas,1,1,100.0,0,0.0,1833,6688,27.4
Omar_el-Heib,1,0,0.0,1,100.0,748,6688,11.2
Tonino_Guerra,1,0,0.0,1,100.0,1780,6688,26.6
Gary_Gitnick,1,0,0.0,1,100.0,1871,6688,28.0
Isaiah_Washington,2,2,100.0,0,0.0,2562,6688,38.3
Itamar_Franco,1,0,0.0,1,100.0,739,6688,11.0
Noor_Mohammed,1,1,100.0,0,0.0,2111,6688,31.6
Morgan_Hentzen,1,0,0.0,1,100.0,1470,6688,22.0
Mario_Lemieux,1,1,100.0,0,0.0,1381,6688,20.6
Michael_McNeely,1,0,0.0,1,100.0,1225,6688,18.3
Bob_Beauprez,2,1,50.0,1,50.0,1870,6688,28.0
Bobby_Robson,2,2,100.0,0,0.0,2121,6688,31.7
Judi_Patton,1,0,0.0,1,100.0,927,6688,13.9
David_Kelley,2,1,50.0,1,50.0,2104,6688,31.5
Mona_Rishmawi,1,0,0.0,1,100.0,1736,6688,26.0
Laura_Gobai,1,0,0.0,1,100.0,2526,6688,37.8
Eva_Amurri,1,0,0.0,1,100.0,1155,6688,17.3
Michael_Bouchard,1,1,100.0,0,0.0,2180,6688,32.6
Marricia_Tate,1,0,0.0,1,100.0,2215,6688,33.1
Cemil_Cicek,1,0,0.0,1,100.0,2182,6688,32.6
Brigitte_Boisselier,2,1,50.0,1,50.0,1097,6688,16.4
Angela_Merkel,5,1,20.0,4,80.0,1821,6688,27.2
Daniele_Nardello,1,0,0.0,1,100.0,836,6688,12.5
Hans-Christian_Schmid,1,0,0.0,1,100.0,857,6688,12.8
Gerard_Kleisterlee,1,1,100.0,0,0.0,1714,6688,25.6
Roy_Rogers,1,1,100.0,0,0.0,1453,6688,21.7
Marsah_Ambrosius,1,0,0.0,1,100.0,2253,6688,33.7
Cho_Myung-kyun,1,0,0.0,1,100.0,2230,6688,33.3
Amy_Brenneman,1,0,0.0,1,100.0,1685,6688,25.2
Carlos_Arroyo,1,0,0.0,1,100.0,1212,6688,18.1
Andy_Roddick,14,8,57.1,6,42.9,1961,6688,29.3
Lars_Von_Trier,3,1,33.3,2,66.7,1636,6688,24.5
Dennis_Kozlowski,2,2,100.0,0,0.0,1899,6688,28.4
Bob_Holden,1,0,0.0,1,100.0,1788,6688,26.7
Maureen_Kanka,1,1,100.0,0,0.0,1990,6688,29.8
Julien_Varlet,1,1,100.0,0,0.0,1908,6688,28.5
Denys_Arcand,1,1,100.0,0,0.0,1667,6688,24.9
George_Harrison,1,0,0.0,1,100.0,2237,6688,33.4
Lena_Olin,1,1,100.0,0,0.0,2544,6688,38.0
Gavin_Degraw,1,0,0.0,1,100.0,567,6688,8.5
George_Brumley_III,1,1,100.0,0,0.0,2292,6688,34.3
Moshe_Katsav,4,2,50.0,2,50.0,617,6688,9.2
Geraldo_Rivera,1,0,0.0,1,100.0,1065,6688,15.9
Thaksin_Shinawatra,6,2,33.3,4,66.7,1561,6688,23.3
Koichi_Tanaka,1,0,0.0,1,100.0,117,6688,1.7
Diana_Renee_Valdivieso_Dubon,1,0,0.0,1,100.0,1521,6688,22.7
Melissa_Stark,1,0,0.0,1,100.0,1636,6688,24.5
Tim_Duncan,4,2,50.0,2,50.0,2382,6688,35.6
Joanne_Woodward,1,0,0.0,1,100.0,636,6688,9.5
Maurice_Papon,1,0,0.0,1,100.0,1933,6688,28.9
Alina_Kabaeva,1,0,0.0,1,100.0,1732,6688,25.9
Hana_Makhmalbaf,1,0,0.0,1,100.0,357,6688,5.3
Eva_Marie_Saint,1,1,100.0,0,0.0,1031,6688,15.4
JK_Rowling,6,1,16.7,5,83.3,2048,6688,30.6
Alimzhan_Tokhtakhounov,2,1,50.0,1,50.0,1668,6688,24.9
Irina_Framtsova,1,0,0.0,1,100.0,2141,6688,32.0
Joseph_Fiennes,1,0,0.0,1,100.0,0,6688,0.0
Ilan_Goldfajn,1,1,100.0,0,0.0,1854,6688,27.7
Judith_Nathan,1,1,100.0,0,0.0,1553,6688,23.2
Michael_Patrick_King,2,1,50.0,1,50.0,888,6688,13.3
Lee_Ann_Knight,1,0,0.0,1,100.0,503,6688,7.5
Gene_Keady,1,1,100.0,0,0.0,2413,6688,36.1
Deece_Eckstein,1,0,0.0,1,100.0,1647,6688,24.6
Kirk_Franklin,1,0,0.0,1,100.0,735,6688,11.0
Lars_Burgsmuller,1,0,0.0,1,100.0,2393,6688,35.8
Ingrid_Betancourt,1,1,100.0,0,0.0,1882,6688,28.1
Chris_Forsyth,1,0,0.0,1,100.0,1939,6688,29.0
Mary_Blige,1,0,0.0,1,100.0,1987,6688,29.7
Jose_Alencar,1,0,0.0,1,100.0,236,6688,3.5
Bill_Elliott,1,0,0.0,1,100.0,1184,6688,17.7
Nestor_Kirchner,36,8,22.2,28,77.8,1615,6688,24.1
Hamad_Bin_Isa_al-Khalifa,1,0,0.0,1,100.0,1591,6688,23.8
Theodore_Tweed_Roosevelt,3,2,66.7,1,33.3,420,6688,6.3
Oprah_Winfrey,4,1,25.0,3,75.0,1544,6688,23.1
Emmanuel_Milingo,1,0,0.0,1,100.0,455,6688,6.8
Amy_Gale,1,1,100.0,0,0.0,2237,6688,33.4
Brent_Coles,1,0,0.0,1,100.0,2312,6688,34.6
Tian_Zhuang_Zhuang,1,1,100.0,0,0.0,1407,6688,21.0
Tom_Kelly,1,0,0.0,1,100.0,1890,6688,28.3
Gene_Robinson,5,1,20.0,4,80.0,1273,6688,19.0
Michael_Guiler,1,0,0.0,1,100.0,640,6688,9.6
Cassandra_Heise,1,0,0.0,1,100.0,2013,6688,30.1
Hadley_Bilger,1,0,0.0,1,100.0,2221,6688,33.2
Erika_Reyes,1,1,100.0,0,0.0,1420,6688,21.2
Melana_Scantlin,1,0,0.0,1,100.0,1822,6688,27.2
David_McCullough,1,1,100.0,0,0.0,1590,6688,23.8
Mary_Maddux,1,0,0.0,1,100.0,99,6688,1.5
Nora_Bendijo,2,0,0.0,2,100.0,978,6688,14.6
Jonathan_Woodgate,1,1,100.0,0,0.0,1989,6688,29.7
Sarah_Wynter,1,0,0.0,1,100.0,2444,6688,36.5
Martin_Burnham,1,0,0.0,1,100.0,236,6688,3.5
Wendell_Bryant,1,0,0.0,1,100.0,669,6688,10.0
Joseph_Deiss,3,2,66.7,1,33.3,2137,6688,32.0
Alexis_Dennisoff,1,1,100.0,0,0.0,1792,6688,26.8
Mohammaed_Ahmad_Al_Jarallah,1,1,100.0,0,0.0,1710,6688,25.6
Mike_Holmgren,2,1,50.0,1,50.0,2454,6688,36.7
Denis_Fassou-Nguesso,1,0,0.0,1,100.0,788,6688,11.8
Kim_Su_Nam,1,0,0.0,1,100.0,1414,6688,21.1
Gary_Gero,1,1,100.0,0,0.0,1169,6688,17.5
Thomas_Cloyd,1,0,0.0,1,100.0,399,6688,6.0
Larry_Johnson,2,1,50.0,1,50.0,378,6688,5.7
Bob_Guccione,1,0,0.0,1,100.0,1307,6688,19.5
Sanja_Papic,1,1,100.0,0,0.0,1754,6688,26.2
Maria_Shkolnikova,1,0,0.0,1,100.0,1375,6688,20.6
Brendan_Fraser,1,0,0.0,1,100.0,1953,6688,29.2
Alan_Tang_Kwong-wing,1,1,100.0,0,0.0,1942,6688,29.0
Jose_Bove,1,0,0.0,1,100.0,1801,6688,26.9
Ismail_Abu_Shanab,1,0,0.0,1,100.0,2335,6688,34.9
Alanna_Ubach,1,1,100.0,0,0.0,2212,6688,33.1
Masatoshi_Koshiba,1,0,0.0,1,100.0,995,6688,14.9
Milo_Djukanovic,3,1,33.3,2,66.7,2214,6688,33.1
Kwon_Young-gil,1,1,100.0,0,0.0,1804,6688,27.0
Nikolay_Davydenko,1,0,0.0,1,100.0,1159,6688,17.3
Michael_Phelps,5,1,20.0,4,80.0,922,6688,13.8
Melissa_Gilbert,1,0,0.0,1,100.0,2204,6688,33.0
Jose_Miguel_Aleman,1,1,100.0,0,0.0,1268,6688,19.0
Andrzej_Tyszkiewicz,1,1,100.0,0,0.0,1839,6688,27.5
Carlo_Ancelotti,3,0,0.0,3,100.0,2124,6688,31.8
George_Lucas,1,1,100.0,0,0.0,1897,6688,28.4
Jennifer_McCoy,1,0,0.0,1,100.0,2050,6688,30.7
Mercedes_Amor,1,1,100.0,0,0.0,1911,6688,28.6
Kim_Hong-gul,1,0,0.0,1,100.0,2423,6688,36.2
Mario_Austin,1,0,0.0,1,100.0,601,6688,9.0
Milan_Kucan,1,1,100.0,0,0.0,1197,6688,17.9
Momcilo_Perisic,1,0,0.0,1,100.0,439,6688,6.6
Heather_Willson,1,0,0.0,1,100.0,1177,6688,17.6
Mathias_Reichhold,3,2,66.7,1,33.3,1983,6688,29.7
Mark_Komara,1,0,0.0,1,100.0,9,6688,0.1
Jonathan_Fine,1,0,0.0,1,100.0,52,6688,0.8
Tim_Curley,1,1,100.0,0,0.0,1929,6688,28.8
Andre_Bucher,1,0,0.0,1,100.0,0,6688,0.0
Mitoji_Yabunaka,2,0,0.0,2,100.0,759,6688,11.3
Mike_Bair,1,0,0.0,1,100.0,1646,6688,24.6
Nancy_Sinatra,2,0,0.0,2,100.0,1607,6688,24.0
Neil_Goldman,1,1,100.0,0,0.0,1398,6688,20.9
Patti_Labelle,3,0,0.0,3,100.0,1844,6688,27.6
Brian_Cowen,2,0,0.0,2,100.0,856,6688,12.8
Eric_Robert_Rudolph,3,1,33.3,2,66.7,1569,6688,23.5
Miguel_Hakim,1,0,0.0,1,100.0,2308,6688,34.5
Lenny_Wilkens,3,2,66.7,1,33.3,972,6688,14.5
Paul_Crake,1,0,0.0,1,100.0,2346,6688,35.1
Michael_Shelby,1,0,0.0,1,100.0,1362,6688,20.4
Kenneth_Branagh,2,1,50.0,1,50.0,1862,6688,27.8
Julianna_Margulies,2,0,0.0,2,100.0,1743,6688,26.1
Mary_Lou_Markakis,1,0,0.0,1,100.0,1360,6688,20.3
Brian_Henson,1,0,0.0,1,100.0,2331,6688,34.9
Jennifer_Pena,1,1,100.0,0,0.0,1494,6688,22.3
Valentino_Rossi,6,1,16.7,5,83.3,1451,6688,21.7
Martin_Keown,1,0,0.0,1,100.0,2169,6688,32.4
Patrick_Ewing,2,1,50.0,1,50.0,1956,6688,29.2
Masamori_Tokuyama,1,1,100.0,0,0.0,2253,6688,33.7
Alicia_Hollowell,1,0,0.0,1,100.0,2164,6688,32.4
Rowan_Williams,1,0,0.0,1,100.0,1940,6688,29.0
Tommy_Lasorda,1,0,0.0,1,100.0,203,6688,3.0
Jacqueline_Marris,1,0,0.0,1,100.0,93,6688,1.4
Kirsten_Dunst,1,0,0.0,1,100.0,2192,6688,32.8
Amber_Tamblyn,2,0,0.0,2,100.0,245,6688,3.7
Joshua_Perper,1,0,0.0,1,100.0,1056,6688,15.8
Maura_Tierney,1,0,0.0,1,100.0,2059,6688,30.8
Bob_Hayes,1,0,0.0,1,100.0,1274,6688,19.0
William_Burns,2,1,50.0,1,50.0,1790,6688,26.8
Earl_Scruggs,1,1,100.0,0,0.0,1861,6688,27.8
Perry_Farrell,1,0,0.0,1,100.0,795,6688,11.9
Chang_Sang,1,0,0.0,1,100.0,1439,6688,21.5
Hayden_Panettiere,1,1,100.0,0,0.0,1384,6688,20.7
Mary_Tyler_Moore,2,1,50.0,1,50.0,1457,6688,21.8
Junko_Tabei,1,1,100.0,0,0.0,1555,6688,23.3
Celine_Dion,8,3,37.5,5,62.5,1394,6688,20.8
Hashan_Tillakaratne,1,0,0.0,1,100.0,1413,6688,21.1
Natanaela_Barnova,1,0,0.0,1,100.0,199,6688,3.0
Tom_Scully,1,0,0.0,1,100.0,1918,6688,28.7
Jerome_Golmard,1,0,0.0,1,100.0,1893,6688,28.3
Bianca_Jagger,1,1,100.0,0,0.0,1861,6688,27.8
George_Karl,2,0,0.0,2,100.0,2426,6688,36.3
Pete_Rose,2,0,0.0,2,100.0,2290,6688,34.2
Alfredo_Pena,1,0,0.0,1,100.0,805,6688,12.0
Tony_Cummo,1,1,100.0,0,0.0,1493,6688,22.3
Boris_Jordan,1,0,0.0,1,100.0,2275,6688,34.0
Vaclav_Havel,9,4,44.4,5,55.6,1552,6688,23.2
Ximena_Bohorquez,1,0,0.0,1,100.0,1390,6688,20.8
Martin_Frost,1,1,100.0,0,0.0,2191,6688,32.8
Bill_Clinton,28,1,3.6,27,96.4,1474,6688,22.0
Brian_Wells,2,1,50.0,1,50.0,507,6688,7.6
Bob_Krueger,1,0,0.0,1,100.0,26,6688,0.4
Bustam_A_Zedan_Aljanabi,1,0,0.0,1,100.0,362,6688,5.4
Vladimir_Ustinov,1,0,0.0,1,100.0,8,6688,0.1
Ryan_Newman,1,0,0.0,1,100.0,158,6688,2.4
Islam_Karimov,1,0,0.0,1,100.0,2155,6688,32.2
Neri_Marcore,2,1,50.0,1,50.0,1858,6688,27.8
Emily_Mortimer,1,0,0.0,1,100.0,10,6688,0.1
Jim_Wong,1,0,0.0,1,100.0,2620,6688,39.2
Matthew_Broderick,4,1,25.0,3,75.0,1015,6688,15.2
Alexander_Losyukov,4,1,25.0,3,75.0,2246,6688,33.6
Geno_Auriemma,2,1,50.0,1,50.0,2013,6688,30.1
Jorge_Marquez-Ruarte,1,1,100.0,0,0.0,2115,6688,31.6
Jennifer_Thompson,2,1,50.0,1,50.0,1180,6688,17.6
Johnny_Carson,2,1,50.0,1,50.0,2385,6688,35.7
Francis_Crick,1,0,0.0,1,100.0,2084,6688,31.2
Alfredo_di_Stefano,1,0,0.0,1,100.0,725,6688,10.8
David_Dodge,2,1,50.0,1,50.0,803,6688,12.0
Chris_Cirino,1,0,0.0,1,100.0,1776,6688,26.6
Billy_Gilman,1,0,0.0,1,100.0,1179,6688,17.6
Dionyssis_Georgiadis,1,1,100.0,0,0.0,1656,6688,24.8
Miles_Stewart,1,0,0.0,1,100.0,1609,6688,24.1
Alex_Zanardi,1,0,0.0,1,100.0,743,6688,11.1
Kristin_Davis,3,0,0.0,3,100.0,1822,6688,27.2
Ilie_Nastase,1,0,0.0,1,100.0,1714,6688,25.6
Larry_Brown,7,2,28.6,5,71.4,1726,6688,25.8
Zakia_Hakki,1,0,0.0,1,100.0,87,6688,1.3
Jorge_Batlle,3,2,66.7,1,33.3,2074,6688,31.0
Bixente_LIzarazu,1,1,100.0,0,0.0,1347,6688,20.1
Debra_Shank,1,1,100.0,0,0.0,1795,6688,26.8
Trent_Lott,16,6,37.5,10,62.5,1723,6688,25.8
Michael_Sullivan,2,1,50.0,1,50.0,1970,6688,29.5
Troy_Aikman,1,0,0.0,1,100.0,2109,6688,31.5
Carlos_Bianchi,2,1,50.0,1,50.0,1809,6688,27.0
